schema_version,snapshot_id,capture_timestamp,source_timestamp,timezone,source,underlying,expiry,lot_size,chain_hash,source_age_seconds,source_is_stale,spot,nifty_index_last,nifty_day_open,nifty_day_high,nifty_day_low,nifty_previous_close,india_vix,current_atm,session_anchor_atm,strike,strike_distance_from_spot,moneyness,interval_seconds,ce_interval_seconds,pe_interval_seconds,ce_identifier,ce_oi,ce_exchange_change_oi,ce_exchange_pchange_oi,ce_interval_oi_change,ce_volume_cumulative,ce_interval_volume,ce_volume_counter_reset,ce_ltp,ce_price_change,ce_price_pchange,ce_iv,ce_iv_valid,ce_bid,ce_bid_qty,ce_ask,ce_ask_qty,ce_total_buy_qty,ce_total_sell_qty,ce_mid,ce_spread,ce_spread_pct,ce_intrinsic,ce_extrinsic_ltp,pe_identifier,pe_oi,pe_exchange_change_oi,pe_exchange_pchange_oi,pe_interval_oi_change,pe_volume_cumulative,pe_interval_volume,pe_volume_counter_reset,pe_ltp,pe_price_change,pe_price_pchange,pe_iv,pe_iv_valid,pe_bid,pe_bid_qty,pe_ask,pe_ask_qty,pe_total_buy_qty,pe_total_sell_qty,pe_mid,pe_spread,pe_spread_pct,pe_intrinsic,pe_extrinsic_ltp,strike_oi_pcr,exchange_change_oi_ce_minus_pe
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24400,245.05,ABOVE_SPOT,,60.0,60.0,NSE_FO|47001,227617,39404,,294,940630,3393,False,32.65,0.85,2.673,10.46,True,32.35,6695,32.45,2730,,,32.4,0.1,0.0031,0.0,32.65,NSE_FO|47002,41612,6809,,21,154168,1017,False,194.65,-40.0,-17.0467,0.0,False,195.2,260,195.65,325,,,195.425,0.45,0.0023,245.05,-50.4,0.1828,32595
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,23900,-259.7,BELOW_SPOT,,60.0,60.0,NSE_FO|46981,4997,1397,,-2,24062,46,False,356.1,42.35,13.498,17.26,True,355.15,130,356.05,390,,,355.6,0.9,0.0025,259.7,96.4,NSE_FO|46982,114507,46524,,285,541979,2300,False,12.65,-6.6,-34.2857,9.09,True,12.6,9165,12.65,10920,,,12.625,0.05,0.004,0.0,12.65,22.9151,-45127
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,23950,-209.7,BELOW_SPOT,,60.0,60.0,NSE_FO|46983,3790,1615,,-24,23741,109,False,310.95,41.7,15.4875,16.04,True,309.4,910,310.25,130,,,309.825,0.85,0.0027,209.7,101.25,NSE_FO|46984,62298,30480,,-85,395521,1419,False,16.85,-8.7,-34.0509,8.71,True,16.85,9620,16.9,1105,,,16.875,0.05,0.003,0.0,16.85,16.4375,-28865
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24000,-159.7,BELOW_SPOT,,60.0,60.0,NSE_FO|46985,32317,6260,,65,223265,679,False,266.0,38.25,16.7947,15.08,True,265.85,910,266.25,65,,,266.05,0.4,0.0015,159.7,106.3,NSE_FO|46986,206634,97316,,429,1159961,4625,False,22.75,-12.35,-35.1852,8.33,True,22.75,5395,22.85,7670,,,22.8,0.1,0.0044,0.0,22.75,6.394,-91056
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24050,-109.7,BELOW_SPOT,,60.0,60.0,NSE_FO|46987,16009,5586,,19,185690,354,False,223.7,32.4,16.9367,14.15,True,223.55,195,224.0,1690,,,223.775,0.45,0.002,109.7,114.0,NSE_FO|46988,107877,70931,,508,749241,4115,False,30.8,-15.85,-33.9764,7.89,True,30.7,8320,30.8,260,,,30.75,0.1,0.0033,0.0,30.8,6.7385,-65345
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24100,-59.7,BELOW_SPOT,,60.0,60.0,NSE_FO|46989,73222,26737,,-102,1040750,2681,False,185.0,29.75,19.1626,13.31,True,184.3,325,184.5,195,,,184.4,0.2,0.0011,59.7,125.3,NSE_FO|46990,279726,195543,,454,2035113,9941,False,41.55,-20.6,-33.1456,7.48,True,41.6,6890,41.75,4810,,,41.675,0.15,0.0036,0.0,41.55,3.8202,-168806
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24150,-9.7,ATM,,60.0,60.0,NSE_FO|46991,116823,56586,,459,1410100,4151,False,149.0,22.15,17.4616,12.54,True,148.8,1560,149.0,3770,,,148.9,0.2,0.0013,9.7,139.3,NSE_FO|46992,251463,197213,,691,1993230,11426,False,55.4,-23.55,-29.829,7.01,True,55.4,3250,55.55,3835,,,55.475,0.15,0.0027,0.0,55.4,2.1525,-140627
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24200,40.3,ABOVE_SPOT,,60.0,60.0,NSE_FO|46993,247971,94283,,1005,1949338,7917,False,117.05,18.3,18.5316,11.93,True,116.7,650,116.9,715,,,116.8,0.2,0.0017,0.0,117.05,NSE_FO|46994,296641,195463,,-414,1760174,9901,False,73.7,-29.1,-28.3074,6.45,True,73.75,455,73.9,1950,,,73.825,0.15,0.002,40.3,33.4,1.1963,-101180
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24250,90.3,ABOVE_SPOT,,60.0,60.0,NSE_FO|46995,155775,66763,,260,1104504,4220,False,89.05,12.15,15.7997,11.41,True,89.1,585,89.3,2535,,,89.2,0.2,0.0022,0.0,89.05,NSE_FO|46996,94053,53523,,397,572866,4613,False,95.95,-32.9,-25.5336,5.71,True,95.95,325,96.15,130,,,96.05,0.2,0.0021,90.3,5.65,0.6038,13240
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24300,140.3,ABOVE_SPOT,,60.0,60.0,NSE_FO|46997,261689,58359,,105,1410035,4778,False,66.3,8.35,14.409,11.02,True,66.1,2925,66.15,65,,,66.125,0.05,0.0008,0.0,66.3,NSE_FO|46998,115954,39914,,11,649499,3502,False,122.65,-39.7,-24.4533,4.38,True,123.0,9750,123.15,130,,,123.075,0.15,0.0012,140.3,-17.65,0.4431,18445
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24350,190.3,ABOVE_SPOT,,60.0,60.0,NSE_FO|46999,166628,43313,,20,758614,2332,False,47.65,4.1,9.4145,10.68,True,47.65,4940,47.8,6305,,,47.725,0.15,0.0031,0.0,47.65,NSE_FO|47000,35154,9614,,-31,140400,779,False,154.8,-40.2,-20.6154,0.0,False,154.1,780,154.5,1040,,,154.3,0.4,0.0026,190.3,-35.5,0.211,33699
2.1.0,20260828_110203_000,2026-08-28T11:02:03+05:30,2026-08-28T11:02:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4f20d232632b33ef,0.0,False,24159.7,24160.0,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24400,240.3,ABOVE_SPOT,,60.0,60.0,NSE_FO|47001,227333,39120,,-284,944047,3417,False,33.55,1.75,5.5031,10.45,True,33.55,5655,33.65,2860,,,33.6,0.1,0.003,0.0,33.55,NSE_FO|47002,41496,6693,,-116,155092,924,False,190.3,-44.35,-18.9005,0.0,False,190.35,325,190.8,130,,,190.575,0.45,0.0024,240.3,-50.0,0.1825,32427
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,23900,-260.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46981,5007,1407,,10,24081,19,False,356.0,42.25,13.4661,17.11,True,355.15,390,356.05,65,,,355.6,0.9,0.0025,260.45,95.55,NSE_FO|46982,114481,46498,,-26,543245,1266,False,12.6,-6.65,-34.5455,9.12,True,12.55,11180,12.6,10530,,,12.575,0.05,0.004,0.0,12.6,22.8642,-45091
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,23950,-210.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46983,3783,1608,,-7,23771,30,False,309.8,40.55,15.0604,16.02,True,309.4,390,310.25,325,,,309.825,0.85,0.0027,210.45,99.35,NSE_FO|46984,62233,30415,,-65,396457,936,False,16.8,-8.75,-34.2466,8.71,True,16.75,18265,16.85,12155,,,16.8,0.1,0.006,0.0,16.8,16.4507,-28807
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24000,-160.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46985,32076,6019,,-241,224021,756,False,266.0,38.25,16.7947,14.96,True,265.45,455,266.05,325,,,265.75,0.6,0.0023,160.45,105.55,NSE_FO|46986,206902,97584,,268,1164649,4688,False,22.85,-12.25,-34.9003,8.33,True,22.75,4160,22.85,17225,,,22.8,0.1,0.0044,0.0,22.85,6.4504,-91565
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24050,-110.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46987,15996,5573,,-13,186340,650,False,223.7,32.4,16.9367,14.11,True,223.6,325,224.15,130,,,223.875,0.55,0.0025,110.45,113.25,NSE_FO|46988,108072,71126,,195,751894,2653,False,30.6,-16.05,-34.4051,7.92,True,30.6,1950,30.7,5590,,,30.65,0.1,0.0033,0.0,30.6,6.7562,-65553
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24100,-60.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46989,73326,26841,,104,1044450,3700,False,184.5,29.25,18.8406,13.26,True,184.5,390,184.9,390,,,184.7,0.4,0.0022,60.45,124.05,NSE_FO|46990,278791,194608,,-935,2041725,6612,False,41.6,-20.55,-33.0652,7.52,True,41.55,8125,41.7,10075,,,41.625,0.15,0.0036,0.0,41.6,3.8021,-167767
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24150,-10.45,ATM,,60.0,60.0,NSE_FO|46991,116852,56615,,29,1416046,5946,False,148.9,22.05,17.3827,12.54,True,148.85,130,148.9,195,,,148.875,0.05,0.0003,10.45,138.45,NSE_FO|46992,249850,195600,,-1613,2003110,9880,False,55.45,-23.5,-29.7657,7.03,True,55.4,6175,55.55,1105,,,55.475,0.15,0.0027,0.0,55.45,2.1382,-138985
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24200,39.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46993,246831,93143,,-1140,1958259,8921,False,117.05,18.3,18.5316,11.9,True,116.65,390,116.9,1560,,,116.775,0.25,0.0021,0.0,117.05,NSE_FO|46994,294208,193030,,-2433,1769282,9108,False,73.7,-29.1,-28.3074,6.51,True,73.75,585,73.9,455,,,73.825,0.15,0.002,39.55,34.15,1.1919,-99887
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24250,89.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46995,156210,67198,,435,1110844,6340,False,89.2,12.3,15.9948,11.41,True,89.2,130,89.35,585,,,89.275,0.15,0.0017,0.0,89.2,NSE_FO|46996,94020,53490,,-33,576376,3510,False,95.9,-32.95,-25.5724,5.74,True,95.8,260,95.9,195,,,95.85,0.1,0.001,89.55,6.35,0.6019,13708
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24300,139.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46997,260222,56892,,-1467,1416363,6328,False,66.2,8.25,14.2364,11.0,True,66.2,4225,66.4,4355,,,66.3,0.2,0.003,0.0,66.2,NSE_FO|46998,115020,38980,,-934,652134,2635,False,123.35,-39.0,-24.0222,4.5,True,122.8,195,123.1,1690,,,122.95,0.3,0.0024,139.55,-16.2,0.442,17912
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24350,189.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46999,166532,43217,,-96,762145,3531,False,47.6,4.05,9.2997,10.65,True,47.6,1950,47.75,4940,,,47.675,0.15,0.0031,0.0,47.6,NSE_FO|47000,34973,9433,,-181,141122,722,False,154.7,-40.3,-20.6667,0.0,False,154.35,585,154.75,455,,,154.55,0.4,0.0026,189.55,-34.85,0.21,33784
2.1.0,20260828_110303_000,2026-08-28T11:03:03+05:30,2026-08-28T11:03:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,6a859c1d530ea22a,0.0,False,24160.45,24160.45,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24400,239.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|47001,227348,39135,,15,948759,4712,False,33.6,1.8,5.6604,10.45,True,33.6,4615,33.7,7540,,,33.65,0.1,0.003,0.0,33.6,NSE_FO|47002,41486,6683,,-10,155787,695,False,190.7,-43.95,-18.73,0.0,False,190.15,1105,190.65,195,,,190.4,0.5,0.0026,239.55,-48.85,0.1825,32452
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,23900,-260.45,BELOW_SPOT,,,,NSE_FO|46981,5007,1407,,0,24085,4,False,354.55,40.8,13.004,17.01,True,354.45,260,355.55,520,,,355.0,1.1,0.0031,260.45,94.1,NSE_FO|46982,114481,46498,,0,543329,84,False,12.65,-6.6,-34.2857,9.12,True,12.65,3770,12.7,23400,,,12.675,0.05,0.0039,0.0,12.65,22.8642,-45091
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,23950,-210.45,BELOW_SPOT,,,,NSE_FO|46983,3783,1608,,0,23777,6,False,309.55,40.3,14.9675,15.91,True,308.25,325,309.1,260,,,308.675,0.85,0.0028,210.45,99.1,NSE_FO|46984,62233,30415,,0,396532,75,False,16.9,-8.65,-33.8552,8.73,True,16.95,4615,17.0,7605,,,16.975,0.05,0.0029,0.0,16.9,16.4507,-28807
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24000,-160.45,BELOW_SPOT,,,,NSE_FO|46985,32076,6019,,0,224050,29,False,266.3,38.55,16.9265,14.97,True,265.45,715,266.15,780,,,265.8,0.7,0.0026,160.45,105.85,NSE_FO|46986,206902,97584,,0,1164836,187,False,22.85,-12.25,-34.9003,8.33,True,22.75,13780,22.85,5850,,,22.8,0.1,0.0044,0.0,22.85,6.4504,-91565
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24050,-110.45,BELOW_SPOT,,,,NSE_FO|46987,15996,5573,,0,186359,19,False,222.9,31.6,16.5186,14.02,True,223.1,130,223.65,455,,,223.375,0.55,0.0025,110.45,112.45,NSE_FO|46988,108072,71126,,0,752022,128,False,30.8,-15.85,-33.9764,7.94,True,30.8,2665,30.9,4485,,,30.85,0.1,0.0032,0.0,30.8,6.7562,-65553
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24100,-60.45,BELOW_SPOT,,,,NSE_FO|46989,73326,26841,,0,1044648,198,False,183.95,28.7,18.4863,13.21,True,183.75,2665,184.0,1690,,,183.875,0.25,0.0014,60.45,123.5,NSE_FO|46990,278791,194608,,0,2042001,276,False,41.95,-20.2,-32.502,7.54,True,41.95,130,42.05,3900,,,42.0,0.1,0.0024,0.0,41.95,3.8021,-167767
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24150,-10.45,ATM,,,,NSE_FO|46991,116852,56615,,0,1416338,292,False,148.5,21.65,17.0674,12.5,True,148.5,325,148.8,260,,,148.65,0.3,0.002,10.45,138.05,NSE_FO|46992,249850,195600,,0,2003614,504,False,55.75,-23.2,-29.3857,7.05,True,55.6,2925,55.75,2470,,,55.675,0.15,0.0027,0.0,55.75,2.1382,-138985
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24200,39.55,ABOVE_SPOT,,,,NSE_FO|46993,246831,93143,,0,1958794,535,False,116.95,18.2,18.4304,11.89,True,116.25,1235,116.55,780,,,116.4,0.3,0.0026,0.0,116.95,NSE_FO|46994,294208,193030,,0,1769921,639,False,73.85,-28.95,-28.1615,6.53,True,74.0,1495,74.2,3185,,,74.1,0.2,0.0027,39.55,34.3,1.1919,-99887
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24250,89.55,ABOVE_SPOT,,,,NSE_FO|46995,156210,67198,,0,1111186,342,False,89.0,12.1,15.7347,11.38,True,88.75,2795,89.0,3380,,,88.875,0.25,0.0028,0.0,89.0,NSE_FO|46996,94020,53490,,0,576508,132,False,96.0,-32.85,-25.4948,5.78,True,96.25,260,96.5,2210,,,96.375,0.25,0.0026,89.55,6.45,0.6019,13708
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24300,139.55,ABOVE_SPOT,,,,NSE_FO|46997,260222,56892,,0,1416724,361,False,66.1,8.15,14.0638,10.97,True,65.7,65,65.8,2015,,,65.75,0.1,0.0015,0.0,66.1,NSE_FO|46998,115020,38980,,0,652422,288,False,123.4,-38.95,-23.9914,4.55,True,123.75,1755,124.0,13000,,,123.875,0.25,0.002,139.55,-16.15,0.442,17912
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24350,189.55,ABOVE_SPOT,,,,NSE_FO|46999,166532,43217,,0,762456,311,False,47.6,4.05,9.2997,10.65,True,47.6,3965,47.75,7410,,,47.675,0.15,0.0031,0.0,47.6,NSE_FO|47000,34973,9433,,0,141145,23,False,154.85,-40.15,-20.5897,0.0,False,154.5,715,154.85,1170,,,154.675,0.35,0.0023,189.55,-34.7,0.21,33784
2.1.0,20260828_110310_607,2026-08-28T11:03:10+05:30,2026-08-28T11:03:10+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,498e2964046f12d2,0.0,False,24160.45,24160.35,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24400,239.55,ABOVE_SPOT,,,,NSE_FO|47001,227348,39135,,0,949011,252,False,33.7,1.9,5.9748,10.42,True,33.6,2730,33.7,6760,,,33.65,0.1,0.003,0.0,33.7,NSE_FO|47002,41486,6683,,0,155813,26,False,190.7,-43.95,-18.73,0.0,False,190.75,130,191.25,325,,,191.0,0.5,0.0026,239.55,-48.85,0.1825,32452
2.1.0,20260828_110403_001,2026-08-28T11:04:03+05:30,2026-08-28T11:04:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,b241feecf811c161,0.0,False,24158.55,24158.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,23900,-258.55,BELOW_SPOT,,53.0,53.0,NSE_FO|46981,5011,1411,,4,24121,36,False,353.0,39.25,12.51,17.26,True,353.0,65,353.5,195,,,353.25,0.5,0.0014,258.55,94.45,NSE_FO|46982,114653,46670,,172,544134,805,False,12.8,-6.45,-33.5065,9.12,True,12.8,19370,12.9,32110,,,12.85,0.1,0.0078,0.0,12.8,22.8803,-45259
2.1.0,20260828_110403_001,2026-08-28T11:04:03+05:30,2026-08-28T11:04:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,b241feecf811c161,0.0,False,24158.55,24158.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,23950,-208.55,BELOW_SPOT,,53.0,53.0,NSE_FO|46983,3780,1605,,-3,23800,23,False,308.0,38.75,14.3918,15.98,True,306.6,325,307.5,585,,,307.05,0.9,0.0029,208.55,99.45,NSE_FO|46984,62245,30427,,12,397300,768,False,17.2,-8.35,-32.681,8.73,True,17.15,16055,17.25,15860,,,17.2,0.1,0.0058,0.0,17.2,16.4669,-28822
2.1.0,20260828_110403_001,2026-08-28T11:04:03+05:30,2026-08-28T11:04:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,b241feecf811c161,0.0,False,24158.55,24158.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24000,-158.55,BELOW_SPOT,,53.0,53.0,NSE_FO|46985,32084,6027,,8,224493,443,False,262.75,35.0,15.3677,14.89,True,263.0,65,263.45,195,,,263.225,0.45,0.0017,158.55,104.2,NSE_FO|46986,207165,97847,,263,1167270,2434,False,23.3,-11.8,-33.6182,8.34,True,23.25,6890,23.35,11115,,,23.3,0.1,0.0043,0.0,23.3,6.457,-91820
2.1.0,20260828_110403_001,2026-08-28T11:04:03+05:30,2026-08-28T11:04:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,b241feecf811c161,0.0,False,24158.55,24158.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24050,-108.55,BELOW_SPOT,,53.0,53.0,NSE_FO|46987,16092,5669,,96,186642,283,False,221.75,30.45,15.9174,13.96,True,221.25,260,221.75,325,,,221.5,0.5,0.0023,108.55,113.2,NSE_FO|46988,107824,70878,,-248,753275,1253,False,31.3,-15.35,-32.9046,7.92,True,31.25,3055,31.3,65,,,31.275,0.05,0.0016,0.0,31.3,6.7005,-65209
2.1.0,20260828_110403_001,2026-08-28T11:04:03+05:30,2026-08-28T11:04:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,b241feecf811c161,0.0,False,24158.55,24158.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24100,-58.55,BELOW_SPOT,,53.0,53.0,NSE_FO|46989,73883,27398,,557,1046873,2225,False,182.2,26.95,17.3591,13.21,True,182.25,195,182.7,520,,,182.475,0.45,0.0025,58.55,123.65,NSE_FO|46990,279878,195695,,1087,2047691,5690,False,42.5,-19.65,-31.6171,7.54,True,42.4,6565,42.5,3250,,,42.45,0.1,0.0024,0.0,42.5,3.7881,-168297
