schema_version,snapshot_id,capture_timestamp,source_timestamp,expiry,spot,current_atm,session_anchor_atm,range_low,range_high,rows_captured,source_is_stale,nifty_futures,futures_vwap,india_vix,range_ce_oi,range_pe_oi,range_oi_pcr,range_ce_exchange_change_oi,range_pe_exchange_change_oi,range_exchange_change_oi_pcr,range_ce_interval_oi_change,range_pe_interval_oi_change,range_ce_interval_volume,range_pe_interval_volume,max_ce_oi_strike,max_ce_oi,max_pe_oi_strike,max_pe_oi,max_ce_interval_add_strike,max_ce_interval_add,max_pe_interval_add_strike,max_pe_interval_add,atm_ce_ltp,atm_pe_ltp,atm_straddle_ltp,atm_ce_bid,atm_ce_ask,atm_pe_bid,atm_pe_ask,atm_straddle_bid,atm_straddle_ask,atm_straddle_mid,atm_ce_iv,atm_pe_iv,atm_quotes_executable,true_futures_context_available,trade_ready_data,quality_notes
2.1.0,20260828_111310_089,2026-08-28T11:13:10+05:30,2026-08-28T11:13:10+05:30,2026-09-01,24158.7,24150,24150,23550,24750,25,False,,,10.72,2120320.0,2120232.0,1.0,553926.0,1078845.0,1.9476,0.0,0.0,9475.0,12641.0,24300,264193.0,24200,281680.0,,,,,144.3,56.25,200.55,144.15,144.5,56.45,56.6,200.6,201.1,200.85,12.3,6.95,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_125503_000,2026-08-28T12:55:03+05:30,2026-08-28T12:55:03+05:30,2026-09-01,24105.7,24100,24150,23550,24750,25,False,,,10.92,2656905.0,1722674.0,0.6484,1090511.0,681287.0,0.6247,-689.0,-5792.0,42153.0,58199.0,24200,332722.0,24100,222023.0,24200,1014.0,23700,128.0,128.35,68.95,197.3,128.2,128.4,68.95,69.15,197.15,197.55,197.35,11.11,8.13,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_125602_999,2026-08-28T12:56:02+05:30,2026-08-28T12:56:02+05:30,2026-09-01,24103.8,24100,24150,23550,24750,25,False,,,10.98,2654429.0,1726468.0,0.6504,1088035.0,685081.0,0.6296,-2476.0,3794.0,71183.0,120630.0,24200,332510.0,24100,223976.0,24600,185.0,24100,1953.0,128.2,70.15,198.35,127.75,128.05,70.1,70.3,197.85,198.35,198.1,11.22,8.12,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_125703_000,2026-08-28T12:57:03+05:30,2026-08-28T12:57:03+05:30,2026-09-01,24103.05,24100,24150,23550,24750,25,False,,,10.93,2642998.0,1734202.0,0.6561,1076604.0,692815.0,0.6435,-11431.0,7734.0,31661.0,62605.0,24200,330636.0,24100,225663.0,24300,616.0,24000,3170.0,128.45,69.25,197.7,128.0,128.3,69.25,69.45,197.25,197.75,197.5,11.25,8.04,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_125803_000,2026-08-28T12:58:03+05:30,2026-08-28T12:58:03+05:30,2026-09-01,24101.05,24100,24150,23550,24750,25,False,,,10.98,2641839.0,1744333.0,0.6603,1075445.0,702946.0,0.6536,-1159.0,10131.0,35054.0,56637.0,24200,330448.0,24100,230413.0,24600,81.0,24100,4750.0,127.05,71.2,198.25,126.8,127.05,71.0,71.2,197.8,198.25,198.025,11.18,8.11,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_125903_000,2026-08-28T12:59:03+05:30,2026-08-28T12:59:03+05:30,2026-09-01,24100.15,24100,24150,23550,24750,25,False,,,10.99,2639142.0,1747753.0,0.6622,1072748.0,706366.0,0.6585,-2697.0,3420.0,39407.0,75268.0,24200,330071.0,24100,231865.0,24600,666.0,24100,1452.0,124.5,72.8,197.3,124.6,124.85,72.7,72.85,197.3,197.7,197.5,11.15,8.16,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130003_000,2026-08-28T13:00:03+05:30,2026-08-28T13:00:03+05:30,2026-09-01,24098.2,24100,24150,23550,24750,25,False,,,10.99,2635040.0,1742900.0,0.6614,1068646.0,701513.0,0.6565,-4102.0,-4853.0,48326.0,96398.0,24200,329548.0,24100,230518.0,24600,343.0,23700,296.0,124.2,72.75,196.95,124.2,124.45,72.55,72.75,196.75,197.2,196.975,11.17,8.13,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130103_000,2026-08-28T13:01:03+05:30,2026-08-28T13:01:03+05:30,2026-09-01,24097.15,24100,24150,23550,24750,25,False,,,11.01,2629810.0,1748447.0,0.6649,1063416.0,707060.0,0.6649,-5230.0,5547.0,39548.0,83035.0,24200,329240.0,24100,231865.0,24150,294.0,24000,2025.0,125.7,72.05,197.75,125.45,125.55,72.0,72.15,197.45,197.7,197.575,11.25,8.03,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130203_000,2026-08-28T13:02:03+05:30,2026-08-28T13:02:03+05:30,2026-09-01,24095.7,24100,24150,23550,24750,25,False,,,11.01,2629255.0,1763420.0,0.6707,1062861.0,722033.0,0.6793,-555.0,14973.0,31579.0,69379.0,24200,329067.0,24100,236034.0,24400,556.0,24100,4169.0,124.7,73.0,197.7,124.7,124.75,72.75,73.0,197.45,197.75,197.6,11.25,8.07,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130303_001,2026-08-28T13:03:03+05:30,2026-08-28T13:03:03+05:30,2026-09-01,24096.0,24100,24150,23550,24750,25,False,,,11.02,2629405.0,1768909.0,0.6727,1063011.0,727522.0,0.6844,150.0,5489.0,45089.0,97207.0,24200,328697.0,24100,237719.0,24500,258.0,24050,1721.0,124.05,73.0,197.05,124.5,124.6,72.8,72.95,197.3,197.55,197.425,11.22,8.07,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130403_041,2026-08-28T13:04:03+05:30,2026-08-28T13:04:03+05:30,2026-09-01,24097.6,24100,24150,23550,24750,25,False,,,11.0,2628161.0,1767344.0,0.6725,1061767.0,725957.0,0.6837,-1244.0,-1565.0,35785.0,76987.0,24200,329612.0,24100,237196.0,24200,915.0,23600,1641.0,125.5,71.7,197.2,125.3,125.45,71.6,71.75,196.9,197.2,197.05,11.28,7.96,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130503_000,2026-08-28T13:05:03+05:30,2026-08-28T13:05:03+05:30,2026-09-01,24093.5,24100,24150,23550,24750,25,False,,,11.01,2627934.0,1772610.0,0.6745,1061540.0,731223.0,0.6888,-227.0,5266.0,28755.0,56486.0,24200,329574.0,24100,239430.0,24750,408.0,24100,2234.0,123.95,72.9,196.85,123.5,123.8,72.8,73.0,196.3,196.8,196.55,11.28,7.94,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130603_004,2026-08-28T13:06:03+05:30,2026-08-28T13:06:03+05:30,2026-09-01,24090.75,24100,24150,23550,24750,25,False,,,11.01,2628256.0,1777164.0,0.6762,1061862.0,735777.0,0.6929,322.0,4554.0,23856.0,52280.0,24200,329271.0,24100,241645.0,24500,325.0,24100,2215.0,123.7,73.0,196.7,123.7,123.9,72.7,72.9,196.4,196.8,196.6,11.43,7.86,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130703_001,2026-08-28T13:07:03+05:30,2026-08-28T13:07:03+05:30,2026-09-01,24094.25,24100,24150,23550,24750,25,False,,,11.01,2630129.0,1782018.0,0.6775,1063735.0,740631.0,0.6963,1873.0,4854.0,31423.0,59149.0,24200,330479.0,24100,243129.0,24200,1208.0,24100,1484.0,124.5,72.45,196.95,124.2,124.5,72.25,72.4,196.45,196.9,196.675,11.31,7.95,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130803_000,2026-08-28T13:08:03+05:30,2026-08-28T13:08:03+05:30,2026-09-01,24098.95,24100,24150,23550,24750,25,False,,,10.93,2629161.0,1784353.0,0.6787,1062767.0,742966.0,0.6991,-968.0,2335.0,37458.0,96861.0,24200,330398.0,24100,242327.0,24150,493.0,24000,1822.0,127.3,69.0,196.3,127.25,127.6,69.0,69.2,196.25,196.8,196.525,11.43,7.77,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_130903_004,2026-08-28T13:09:03+05:30,2026-08-28T13:09:03+05:30,2026-09-01,24098.4,24100,24150,23550,24750,25,False,,,10.89,2627704.0,1770386.0,0.6737,1061310.0,728999.0,0.6869,-1457.0,-13967.0,71579.0,110004.0,24200,329636.0,24100,237060.0,24300,257.0,23650,187.0,126.85,69.5,196.35,126.6,126.9,69.55,69.7,196.15,196.6,196.375,11.34,7.86,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131003_000,2026-08-28T13:10:03+05:30,2026-08-28T13:10:03+05:30,2026-09-01,24103.3,24100,24150,23550,24750,25,False,,,10.85,2639728.0,1759812.0,0.6667,1073334.0,718425.0,0.6693,12024.0,-10574.0,55570.0,85403.0,24200,330910.0,24100,235489.0,24100,2338.0,23650,160.0,130.45,66.35,196.8,130.1,130.3,66.45,66.5,196.55,196.8,196.675,11.46,7.75,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131103_000,2026-08-28T13:11:03+05:30,2026-08-28T13:11:03+05:30,2026-09-01,24104.35,24100,24150,23550,24750,25,False,,,10.87,2643063.0,1764989.0,0.6678,1076669.0,723602.0,0.6721,3335.0,5177.0,44265.0,53987.0,24200,331194.0,24100,238172.0,24400,1329.0,24100,2683.0,130.0,66.7,196.7,129.65,130.0,66.55,66.7,196.2,196.7,196.45,11.31,7.83,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131203_000,2026-08-28T13:12:03+05:30,2026-08-28T13:12:03+05:30,2026-09-01,24108.75,24100,24150,23550,24750,25,False,,,10.8,2648794.0,1767376.0,0.6672,1082400.0,725989.0,0.6707,5731.0,2387.0,79400.0,158739.0,24200,332319.0,24100,237485.0,24150,1361.0,24150,934.0,132.65,63.6,196.25,132.45,132.8,63.5,63.7,195.95,196.5,196.225,11.34,7.72,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131303_000,2026-08-28T13:13:03+05:30,2026-08-28T13:13:03+05:30,2026-09-01,24104.1,24100,24150,23550,24750,25,False,,,10.81,2654063.0,1743210.0,0.6568,1087669.0,701823.0,0.6453,5269.0,-24166.0,79630.0,104968.0,24200,333783.0,24100,232481.0,24300,2344.0,24550,5.0,128.85,67.25,196.1,128.6,128.95,67.2,67.35,195.8,196.3,196.05,11.25,7.87,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131403_000,2026-08-28T13:14:03+05:30,2026-08-28T13:14:03+05:30,2026-09-01,24105.25,24100,24150,23550,24750,25,False,,,10.8,2663803.0,1739911.0,0.6532,1097409.0,698524.0,0.6365,9740.0,-3299.0,38126.0,57748.0,24200,336167.0,24100,232574.0,24200,2384.0,23650,354.0,128.95,67.3,196.25,128.65,128.95,67.15,67.3,195.8,196.25,196.025,11.2,7.9,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131503_001,2026-08-28T13:15:03+05:30,2026-08-28T13:15:03+05:30,2026-09-01,24103.55,24100,24150,23550,24750,25,False,,,10.77,2665554.0,1744981.0,0.6546,1099160.0,703594.0,0.6401,1751.0,5070.0,26482.0,41645.0,24200,336381.0,24100,234872.0,24150,663.0,24100,2298.0,128.0,67.8,195.8,128.0,128.1,67.75,68.0,195.75,196.1,195.925,11.11,8.0,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131603_000,2026-08-28T13:16:03+05:30,2026-08-28T13:16:03+05:30,2026-09-01,24104.9,24100,24150,23550,24750,25,False,,,10.79,2667694.0,1741009.0,0.6526,1101300.0,699622.0,0.6353,2140.0,-3972.0,34392.0,63893.0,24200,337019.0,24100,233574.0,24100,965.0,23700,228.0,129.75,67.15,196.9,129.45,129.75,67.0,67.15,196.45,196.9,196.675,11.31,7.87,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131703_001,2026-08-28T13:17:03+05:30,2026-08-28T13:17:03+05:30,2026-09-01,24102.45,24100,24150,23550,24750,25,False,,,10.79,2664057.0,1750346.0,0.657,1097663.0,708959.0,0.6459,-3637.0,9337.0,26147.0,40635.0,24200,336454.0,24100,236027.0,24450,111.0,24100,2453.0,128.15,68.0,196.15,128.25,128.45,68.0,68.15,196.25,196.6,196.425,11.3,7.89,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131803_000,2026-08-28T13:18:03+05:30,2026-08-28T13:18:03+05:30,2026-09-01,24104.1,24100,24150,23550,24750,25,False,,,10.8,2665868.0,1751688.0,0.6571,1099474.0,710301.0,0.646,1811.0,1342.0,19406.0,37478.0,24200,336595.0,24100,236971.0,24150,574.0,24100,944.0,128.95,67.5,196.45,128.6,128.85,67.6,67.7,196.2,196.55,196.375,11.28,7.9,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_131903_011,2026-08-28T13:19:03+05:30,2026-08-28T13:19:03+05:30,2026-09-01,24107.9,24100,24150,23550,24750,25,False,,,10.81,2666752.0,1751407.0,0.6568,1100358.0,710020.0,0.6453,884.0,-281.0,34303.0,52156.0,24200,336534.0,24100,236473.0,24600,408.0,24200,540.0,130.45,66.55,197.0,130.25,130.6,66.6,66.8,196.85,197.4,197.125,11.29,7.93,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132003_000,2026-08-28T13:20:03+05:30,2026-08-28T13:20:03+05:30,2026-09-01,24107.2,24100,24150,23550,24750,25,False,,,10.8,2663588.0,1748330.0,0.6564,1097194.0,706943.0,0.6443,-3164.0,-3077.0,76814.0,78176.0,24200,336266.0,24100,235807.0,24250,293.0,23750,215.0,132.0,65.25,197.25,131.8,132.0,65.25,65.45,197.05,197.45,197.25,11.34,7.9,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132103_000,2026-08-28T13:21:03+05:30,2026-08-28T13:21:03+05:30,2026-09-01,24108.45,24100,24150,23550,24750,25,False,,,10.8,2665946.0,1746608.0,0.6552,1099552.0,705221.0,0.6414,2358.0,-1722.0,45981.0,57284.0,24200,336127.0,24100,234953.0,24300,1146.0,23700,372.0,132.3,64.85,197.15,132.35,132.6,64.75,64.85,197.1,197.45,197.275,11.31,7.9,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132203_000,2026-08-28T13:22:03+05:30,2026-08-28T13:22:03+05:30,2026-09-01,24108.55,24100,24150,23550,24750,25,False,,,10.8,2663106.0,1751571.0,0.6577,1096712.0,710184.0,0.6476,-2840.0,4963.0,27818.0,31185.0,24200,335468.0,24100,237809.0,24300,326.0,24100,2856.0,132.0,64.95,196.95,131.55,131.9,65.1,65.2,196.65,197.1,196.875,11.28,7.89,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132303_000,2026-08-28T13:23:03+05:30,2026-08-28T13:23:03+05:30,2026-09-01,24111.35,24100,24150,23550,24750,25,False,,,10.77,2657473.0,1754126.0,0.6601,1091079.0,712739.0,0.6532,-5633.0,2555.0,115730.0,141853.0,24200,334608.0,24100,240137.0,24600,398.0,24100,2328.0,135.4,62.0,197.4,135.4,135.7,61.85,61.95,197.25,197.65,197.45,11.46,7.75,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132403_000,2026-08-28T13:24:03+05:30,2026-08-28T13:24:03+05:30,2026-09-01,24109.35,24100,24150,23550,24750,25,False,,,10.76,2663198.0,1733023.0,0.6507,1096804.0,691636.0,0.6306,5725.0,-21103.0,72934.0,70482.0,24200,335672.0,24100,231309.0,24100,1618.0,23850,395.0,131.5,64.8,196.3,131.45,131.75,64.5,64.65,195.95,196.4,196.175,11.31,7.82,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132503_000,2026-08-28T13:25:03+05:30,2026-08-28T13:25:03+05:30,2026-09-01,24110.15,24100,24150,23550,24750,25,False,,,10.77,2664150.0,1735768.0,0.6515,1097756.0,694381.0,0.6325,952.0,2745.0,58772.0,53096.0,24200,334941.0,24100,236103.0,24250,1085.0,24100,4794.0,134.9,62.8,197.7,134.5,134.8,62.75,62.95,197.25,197.75,197.5,11.61,7.63,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132603_000,2026-08-28T13:26:03+05:30,2026-08-28T13:26:03+05:30,2026-09-01,24109.6,24100,24150,23550,24750,25,False,,,10.77,2663935.0,1742309.0,0.654,1097541.0,700922.0,0.6386,-215.0,6541.0,41423.0,40522.0,24200,334643.0,24100,237044.0,24000,1877.0,24150,1351.0,134.9,62.75,197.65,134.85,135.0,62.7,62.75,197.55,197.75,197.65,11.52,7.72,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132702_999,2026-08-28T13:27:02+05:30,2026-08-28T13:27:02+05:30,2026-09-01,24113.4,24100,24150,23550,24750,25,False,,,10.76,2661913.0,1746019.0,0.6559,1095519.0,704632.0,0.6432,-2022.0,3710.0,92960.0,96973.0,24200,334525.0,24100,238598.0,24150,468.0,24100,1554.0,138.05,60.15,198.2,138.05,138.25,60.0,60.15,198.05,198.4,198.225,11.68,7.57,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132803_000,2026-08-28T13:28:03+05:30,2026-08-28T13:28:03+05:30,2026-09-01,24101.9,24100,24150,23550,24750,25,False,,,10.81,2645195.0,1726402.0,0.6527,1078801.0,685015.0,0.635,-16718.0,-19617.0,204001.0,177312.0,24200,330535.0,24100,231369.0,24250,578.0,23700,309.0,130.35,65.65,196.0,129.9,130.25,65.7,65.9,195.6,196.15,195.875,11.41,7.74,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_132903_000,2026-08-28T13:29:03+05:30,2026-08-28T13:29:03+05:30,2026-09-01,24099.95,24100,24150,23550,24750,25,False,,,10.84,2635561.0,1721746.0,0.6533,1069167.0,680359.0,0.6363,-9634.0,-4656.0,100137.0,152380.0,24200,331190.0,24100,232383.0,24200,655.0,23750,1508.0,128.85,67.9,196.75,128.7,129.0,67.6,67.8,196.3,196.8,196.55,11.44,7.78,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133003_000,2026-08-28T13:30:03+05:30,2026-08-28T13:30:03+05:30,2026-09-01,24096.6,24100,24150,23550,24750,25,False,,,10.83,2624681.0,1733041.0,0.6603,1058287.0,691654.0,0.6536,-10880.0,11295.0,81445.0,137052.0,24200,329134.0,24100,235524.0,24700,349.0,24000,3289.0,127.55,68.4,195.95,127.5,127.85,68.25,68.4,195.75,196.25,196.0,11.4,7.77,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133102_999,2026-08-28T13:31:02+05:30,2026-08-28T13:31:02+05:30,2026-09-01,24099.75,24100,24150,23550,24750,25,False,,,10.76,2614390.0,1741359.0,0.6661,1047996.0,699972.0,0.6679,-10291.0,8318.0,56769.0,96130.0,24200,326111.0,24100,237606.0,24400,624.0,24050,3275.0,130.65,66.4,197.05,130.3,130.65,66.25,66.4,196.55,197.05,196.8,11.65,7.61,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133203_000,2026-08-28T13:32:03+05:30,2026-08-28T13:32:03+05:30,2026-09-01,24100.25,24100,24150,23550,24750,25,False,,,10.74,2610727.0,1749119.0,0.67,1044333.0,707732.0,0.6777,-3663.0,7760.0,64262.0,91292.0,24200,324944.0,24100,238011.0,24500,607.0,24050,1721.0,130.45,65.75,196.2,130.4,130.65,65.6,65.75,196.0,196.4,196.2,11.57,7.63,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133303_000,2026-08-28T13:33:03+05:30,2026-08-28T13:33:03+05:30,2026-09-01,24103.5,24100,24150,23550,24750,25,False,,,10.75,2612965.0,1759482.0,0.6734,1046571.0,718095.0,0.6861,2238.0,10363.0,63465.0,105143.0,24200,325816.0,24100,241679.0,24200,872.0,24100,3668.0,134.4,62.1,196.5,134.4,134.75,61.8,61.95,196.2,196.7,196.45,11.8,7.4,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133403_002,2026-08-28T13:34:03+05:30,2026-08-28T13:34:03+05:30,2026-09-01,24109.05,24100,24150,23550,24750,25,False,,,10.75,2603586.0,1752839.0,0.6732,1037192.0,711452.0,0.6859,-9379.0,-6643.0,131686.0,170233.0,24200,324144.0,24100,240117.0,24700,439.0,23950,686.0,139.45,58.3,197.75,139.7,140.0,58.1,58.25,197.8,198.25,198.025,11.92,7.32,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133502_999,2026-08-28T13:35:02+05:30,2026-08-28T13:35:02+05:30,2026-09-01,24110.4,24100,24150,23550,24750,25,False,,,10.74,2601179.0,1740741.0,0.6692,1034785.0,699354.0,0.6758,-2407.0,-12098.0,80696.0,88683.0,24200,322726.0,24100,238603.0,24400,3160.0,24300,311.0,137.05,60.35,197.4,136.7,136.9,60.45,60.55,197.15,197.45,197.3,11.58,7.58,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133603_000,2026-08-28T13:36:03+05:30,2026-08-28T13:36:03+05:30,2026-09-01,24108.85,24100,24150,23550,24750,25,False,,,10.75,2607323.0,1742118.0,0.6682,1040929.0,700731.0,0.6732,6144.0,1377.0,52220.0,60786.0,24200,323189.0,24100,239745.0,24400,1754.0,24100,1142.0,134.7,62.3,197.0,134.75,134.95,62.4,62.5,197.15,197.45,197.3,11.53,7.69,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133703_000,2026-08-28T13:37:03+05:30,2026-08-28T13:37:03+05:30,2026-09-01,24109.35,24100,24150,23550,24750,25,False,,,10.74,2615488.0,1743380.0,0.6666,1049094.0,701993.0,0.6691,8165.0,1262.0,50155.0,59079.0,24200,323977.0,24100,240692.0,24400,5548.0,24000,996.0,137.95,60.15,198.1,137.6,137.95,60.25,60.4,197.85,198.35,198.1,11.83,7.48,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133802_999,2026-08-28T13:38:02+05:30,2026-08-28T13:38:02+05:30,2026-09-01,24112.0,24100,24150,23550,24750,25,False,,,10.74,2615276.0,1753517.0,0.6705,1048882.0,712130.0,0.6789,-212.0,10137.0,83454.0,82939.0,24200,324720.0,24100,244635.0,24200,743.0,24100,3943.0,137.7,60.15,197.85,137.8,138.15,60.0,60.1,197.8,198.25,198.025,11.64,7.57,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_133903_002,2026-08-28T13:39:03+05:30,2026-08-28T13:39:03+05:30,2026-09-01,24112.3,24100,24150,23550,24750,25,False,,,10.71,2620495.0,1748952.0,0.6674,1054101.0,707565.0,0.6712,5219.0,-4565.0,42535.0,44557.0,24200,326041.0,24100,242405.0,24200,1321.0,24200,563.0,137.8,60.4,198.2,137.45,137.8,60.35,60.45,197.8,198.25,198.025,11.62,7.63,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134003_000,2026-08-28T13:40:03+05:30,2026-08-28T13:40:03+05:30,2026-09-01,24111.5,24100,24150,23550,24750,25,False,,,10.73,2625259.0,1747281.0,0.6656,1058865.0,705894.0,0.6667,4764.0,-1671.0,36748.0,31718.0,24200,327200.0,24100,240709.0,24200,1159.0,24050,1095.0,137.55,60.05,197.6,137.55,137.95,59.9,60.0,197.45,197.95,197.7,11.68,7.54,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134103_000,2026-08-28T13:41:03+05:30,2026-08-28T13:41:03+05:30,2026-09-01,24117.1,24100,24150,23550,24750,25,False,,,10.71,2618665.0,1753075.0,0.6695,1052271.0,711688.0,0.6763,-6594.0,5794.0,125082.0,113770.0,24200,326112.0,24100,242204.0,24450,220.0,24100,1495.0,140.8,57.55,198.35,140.95,141.25,57.4,57.5,198.35,198.75,198.55,11.71,7.51,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134203_000,2026-08-28T13:42:03+05:30,2026-08-28T13:42:03+05:30,2026-09-01,24111.5,24100,24150,23550,24750,25,False,,,10.71,2617108.0,1740876.0,0.6652,1050714.0,699489.0,0.6657,-1557.0,-12199.0,87848.0,72308.0,24200,324205.0,24100,239118.0,24100,2816.0,24250,231.0,135.65,60.85,196.5,135.6,135.9,60.75,60.9,196.35,196.8,196.575,11.4,7.68,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134303_000,2026-08-28T13:43:03+05:30,2026-08-28T13:43:03+05:30,2026-09-01,24112.25,24100,24150,23550,24750,25,False,,,10.71,2611766.0,1740355.0,0.6664,1045372.0,698968.0,0.6686,-5342.0,-521.0,52211.0,69830.0,24200,324174.0,24100,238180.0,24100,798.0,24000,888.0,136.65,60.45,197.1,136.3,136.65,60.4,60.55,196.7,197.2,196.95,11.6,7.58,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134403_000,2026-08-28T13:44:03+05:30,2026-08-28T13:44:03+05:30,2026-09-01,24112.45,24100,24150,23550,24750,25,False,,,10.73,2612434.0,1748667.0,0.6694,1046040.0,707280.0,0.6762,668.0,8312.0,34938.0,35189.0,24200,323911.0,24100,240146.0,24350,651.0,24100,1966.0,136.5,60.45,196.95,136.15,136.45,60.3,60.5,196.45,196.95,196.7,11.46,7.65,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_134503_000,2026-08-28T13:45:03+05:30,2026-08-28T13:45:03+05:30,2026-09-01,24113.35,24100,24150,23550,24750,25,False,,,10.74,2613452.0,1750579.0,0.6698,1047058.0,709192.0,0.6773,1018.0,1912.0,24278.0,30670.0,24200,324904.0,24100,240742.0,24200,993.0,24150,746.0,137.45,59.45,196.9,137.15,137.45,59.25,59.4,196.4,196.85,196.625,11.52,7.58,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
