schema_version,snapshot_id,capture_timestamp,source_timestamp,timezone,source,expiry,chain_hash,source_age_seconds,source_is_stale,spot_chain,chain_data_age_seconds,chain_frozen,minutes_to_close,spot_high_1m,spot_low_1m,spot_samples_1m,nifty_index_last,nifty_day_open,nifty_day_high,nifty_day_low,nifty_previous_close,nifty_year_high,nifty_year_low,india_vix,vix_day_open,vix_day_high,vix_day_low,vix_previous_close,current_atm,session_anchor_atm,scheduled_event_note,external_source,external_source_timestamp,external_age_seconds,external_is_stale,nifty_futures,futures_open_1m,futures_high_1m,futures_low_1m,futures_close_1m,futures_volume_1m,futures_vwap,true_futures_context_available
2.1.0,20260828_134003_000,2026-08-28T13:40:03+05:30,2026-08-28T13:40:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,035f9c2d0ca332f3,0.0,False,24111.5,0.0,False,109.9,24112.45,24111.5,3,24111.5,24122.6,24188.3,24076.85,24090.85,,,10.73,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134103_000,2026-08-28T13:41:03+05:30,2026-08-28T13:41:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,12e859e0ac37d919,0.0,False,24117.1,0.0,False,108.9,24117.1,24113.65,3,24117.25,24122.6,24188.3,24076.85,24090.85,,,10.71,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134203_000,2026-08-28T13:42:03+05:30,2026-08-28T13:42:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,57cb018bedc31ab0,0.0,False,24111.5,0.0,False,107.9,24118.8,24111.5,3,24111.35,24122.6,24188.3,24076.85,24090.85,,,10.71,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134303_000,2026-08-28T13:43:03+05:30,2026-08-28T13:43:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,7997369d63fec7b7,0.0,False,24112.25,0.0,False,106.9,24112.25,24111.25,3,24111.7,24122.6,24188.3,24076.85,24090.85,,,10.71,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134403_000,2026-08-28T13:44:03+05:30,2026-08-28T13:44:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b1c0aa0b4376b0d9,0.0,False,24112.45,0.0,False,105.9,24112.6,24112.45,3,24112.6,24122.6,24188.3,24076.85,24090.85,,,10.73,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134503_000,2026-08-28T13:45:03+05:30,2026-08-28T13:45:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,aeab0e2aa970f2d0,0.0,False,24113.35,0.0,False,104.9,24114.0,24112.9,3,24112.85,24122.6,24188.3,24076.85,24090.85,,,10.74,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134603_000,2026-08-28T13:46:03+05:30,2026-08-28T13:46:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,bd4aa7ca8c7accce,0.0,False,24112.35,0.0,False,103.9,24112.55,24111.45,3,24112.05,24122.6,24188.3,24076.85,24090.85,,,10.73,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134703_000,2026-08-28T13:47:03+05:30,2026-08-28T13:47:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,5f269d8a2e3cd7b1,0.0,False,24111.35,0.0,False,102.9,24112.3,24111.35,3,24111.35,24122.6,24188.3,24076.85,24090.85,,,10.76,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134803_000,2026-08-28T13:48:03+05:30,2026-08-28T13:48:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,33383190ca9bd134,0.0,False,24107.05,0.0,False,101.9,24111.0,24107.05,3,24107.05,24122.6,24188.3,24076.85,24090.85,,,10.7,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_134903_000,2026-08-28T13:49:03+05:30,2026-08-28T13:49:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,09a1f953cc98a571,0.0,False,24103.8,0.0,False,100.9,24104.1,24103.8,3,24103.75,24122.6,24188.3,24076.85,24090.85,,,10.74,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135003_000,2026-08-28T13:50:03+05:30,2026-08-28T13:50:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,513add72cbed8265,0.0,False,24104.0,0.0,False,99.9,24104.0,24102.5,3,24104.0,24122.6,24188.3,24076.85,24090.85,,,10.78,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135103_000,2026-08-28T13:51:03+05:30,2026-08-28T13:51:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,224351f7c676fc26,0.0,False,24104.95,0.0,False,98.9,24104.95,24102.7,3,24105.2,24122.6,24188.3,24076.85,24090.85,,,10.79,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135203_000,2026-08-28T13:52:03+05:30,2026-08-28T13:52:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,5c81a8af99de9003,0.0,False,24099.95,0.0,False,97.9,24101.05,24098.0,3,24100.0,24122.6,24188.3,24076.85,24090.85,,,10.85,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135303_000,2026-08-28T13:53:03+05:30,2026-08-28T13:53:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,0fee9a7f158b4cae,0.0,False,24104.65,0.0,False,96.9,24104.65,24101.6,3,24104.9,24122.6,24188.3,24076.85,24090.85,,,10.8,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135403_000,2026-08-28T13:54:03+05:30,2026-08-28T13:54:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,5d5d181ecab82292,0.0,False,24103.65,0.0,False,95.9,24103.95,24103.5,3,24103.65,24122.6,24188.3,24076.85,24090.85,,,10.8,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135503_000,2026-08-28T13:55:03+05:30,2026-08-28T13:55:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,3db72494aee4263d,0.0,False,24103.3,0.0,False,94.9,24104.25,24102.4,3,24103.75,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135603_000,2026-08-28T13:56:03+05:30,2026-08-28T13:56:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,f04d763924db9d17,0.0,False,24100.65,0.0,False,93.9,24102.45,24100.35,3,24100.3,24122.6,24188.3,24076.85,24090.85,,,10.95,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135703_000,2026-08-28T13:57:03+05:30,2026-08-28T13:57:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,979644d7a0cbd158,0.0,False,24102.75,0.0,False,92.9,24102.95,24098.45,3,24102.15,24122.6,24188.3,24076.85,24090.85,,,10.94,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135803_000,2026-08-28T13:58:03+05:30,2026-08-28T13:58:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,99e9c68205e36ac7,0.0,False,24106.25,0.0,False,91.9,24106.25,24103.85,3,24106.25,24122.6,24188.3,24076.85,24090.85,,,10.96,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_135903_000,2026-08-28T13:59:03+05:30,2026-08-28T13:59:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ae52bf0e1b40277e,0.0,False,24110.25,0.0,False,90.9,24110.25,24106.75,3,24110.1,24122.6,24188.3,24076.85,24090.85,,,10.95,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140003_000,2026-08-28T14:00:03+05:30,2026-08-28T14:00:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,84431852d3506720,0.0,False,24111.55,0.0,False,89.9,24111.55,24110.0,3,24111.25,24122.6,24188.3,24076.85,24090.85,,,10.95,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140103_001,2026-08-28T14:01:03+05:30,2026-08-28T14:01:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b3b8a7e718778bd4,0.0,False,24109.25,0.0,False,88.9,24110.2,24109.25,3,24108.95,24122.6,24188.3,24076.85,24090.85,,,10.92,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140202_999,2026-08-28T14:02:02+05:30,2026-08-28T14:02:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,cef7cf0f257677c3,0.0,False,24109.05,0.0,False,88.0,24109.25,24107.45,4,24108.8,24122.6,24188.3,24076.85,24090.85,,,10.95,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140303_000,2026-08-28T14:03:03+05:30,2026-08-28T14:03:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,8fc3a29eded051e7,0.0,False,24111.1,0.0,False,86.9,24111.1,24109.95,3,24110.8,24122.6,24188.3,24076.85,24090.85,,,10.8,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140402_999,2026-08-28T14:04:02+05:30,2026-08-28T14:04:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,57b1f8c853ac94b6,0.0,False,24106.1,0.0,False,86.0,24111.1,24106.1,4,24105.95,24122.6,24188.3,24076.85,24090.85,,,10.79,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140503_000,2026-08-28T14:05:03+05:30,2026-08-28T14:05:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,5966840c439eab7c,0.0,False,24103.4,0.0,False,84.9,24105.05,24103.4,3,24103.35,24122.6,24188.3,24076.85,24090.85,,,10.79,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140603_000,2026-08-28T14:06:03+05:30,2026-08-28T14:06:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a848d9704a507f74,0.0,False,24101.5,0.0,False,83.9,24103.2,24101.5,3,24101.3,24122.6,24188.3,24076.85,24090.85,,,10.81,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140703_004,2026-08-28T14:07:03+05:30,2026-08-28T14:07:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,12e83cd3a084fafd,0.0,False,24099.85,0.0,False,82.9,24101.7,24099.85,3,24100.25,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140803_001,2026-08-28T14:08:03+05:30,2026-08-28T14:08:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,60d3f9faa6d9428b,0.0,False,24105.75,0.0,False,81.9,24105.75,24100.85,3,24105.6,24122.6,24188.3,24076.85,24090.85,,,10.8,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_140903_000,2026-08-28T14:09:03+05:30,2026-08-28T14:09:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a93d3bb0049475ee,0.0,False,24103.95,0.0,False,80.9,24104.05,24103.65,3,24103.95,24122.6,24188.3,24076.85,24090.85,,,10.8,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141003_000,2026-08-28T14:10:03+05:30,2026-08-28T14:10:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e30557889f62d3b6,0.0,False,24103.35,0.0,False,79.9,24103.4,24102.35,3,24103.0,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141103_000,2026-08-28T14:11:03+05:30,2026-08-28T14:11:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,972179dc4b25c8f1,0.0,False,24109.2,0.0,False,78.9,24109.2,24105.35,3,24109.7,24122.6,24188.3,24076.85,24090.85,,,10.77,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141203_000,2026-08-28T14:12:03+05:30,2026-08-28T14:12:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,993619c321a1eb5e,0.0,False,24110.35,0.0,False,77.9,24110.35,24109.9,3,24110.35,24122.6,24188.3,24076.85,24090.85,,,10.78,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141303_000,2026-08-28T14:13:03+05:30,2026-08-28T14:13:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,123189060907343b,0.0,False,24109.6,0.0,False,76.9,24111.7,24109.6,3,24108.85,24122.6,24188.3,24076.85,24090.85,,,10.77,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141402_999,2026-08-28T14:14:02+05:30,2026-08-28T14:14:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b6c882e06e862973,0.0,False,24111.1,0.0,False,76.0,24112.6,24109.0,4,24111.1,24122.6,24188.3,24076.85,24090.85,,,10.78,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141503_000,2026-08-28T14:15:03+05:30,2026-08-28T14:15:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,7881fdeadfdfc8cc,0.0,False,24112.25,0.0,False,74.9,24112.25,24110.35,3,24112.0,24122.6,24188.3,24076.85,24090.85,,,10.8,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141603_000,2026-08-28T14:16:03+05:30,2026-08-28T14:16:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,d6143f201e2e767b,0.0,False,24108.95,0.0,False,73.9,24111.95,24108.95,3,24108.95,24122.6,24188.3,24076.85,24090.85,,,10.8,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141702_999,2026-08-28T14:17:02+05:30,2026-08-28T14:17:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,f0cecc87c535fa8c,0.0,False,24115.3,0.0,False,73.0,24115.3,24108.95,4,24115.3,24122.6,24188.3,24076.85,24090.85,,,10.78,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141803_000,2026-08-28T14:18:03+05:30,2026-08-28T14:18:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,d80c77a0595ac0ff,0.0,False,24116.9,0.0,False,71.9,24116.9,24114.9,3,24116.9,24122.6,24188.3,24076.85,24090.85,,,10.8,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_141903_000,2026-08-28T14:19:03+05:30,2026-08-28T14:19:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e55aab5f02fc6b51,0.0,False,24114.45,0.0,False,70.9,24119.15,24114.45,3,24114.25,24122.6,24188.3,24076.85,24090.85,,,10.78,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142002_999,2026-08-28T14:20:02+05:30,2026-08-28T14:20:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,0540fcaab938b156,0.0,False,24110.0,0.0,False,70.0,24114.45,24110.0,4,24110.0,24122.6,24188.3,24076.85,24090.85,,,10.81,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142102_999,2026-08-28T14:21:02+05:30,2026-08-28T14:21:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,5dde03432c04e67d,0.0,False,24111.6,0.0,False,69.0,24111.6,24111.25,3,24111.6,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142203_000,2026-08-28T14:22:03+05:30,2026-08-28T14:22:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,37f4901bd8960402,0.0,False,24113.6,0.0,False,67.9,24115.15,24111.95,3,24113.15,24122.6,24188.3,24076.85,24090.85,,,10.81,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142303_000,2026-08-28T14:23:03+05:30,2026-08-28T14:23:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,6425cc0e80d74a44,0.0,False,24112.1,0.0,False,66.9,24112.1,24111.0,3,24110.9,24122.6,24188.3,24076.85,24090.85,,,10.83,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142403_000,2026-08-28T14:24:03+05:30,2026-08-28T14:24:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e1507d32ba8c5dcb,0.0,False,24113.65,0.0,False,65.9,24113.65,24110.0,3,24112.85,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142503_000,2026-08-28T14:25:03+05:30,2026-08-28T14:25:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,dcbe621d511fa33e,0.0,False,24116.0,0.0,False,64.9,24116.0,24113.55,3,24116.0,24122.6,24188.3,24076.85,24090.85,,,10.79,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142602_999,2026-08-28T14:26:02+05:30,2026-08-28T14:26:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,2c8079a4126f6bf5,0.0,False,24116.0,0.0,False,64.0,24116.0,24115.25,4,24116.0,24122.6,24188.3,24076.85,24090.85,,,10.79,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142702_999,2026-08-28T14:27:02+05:30,2026-08-28T14:27:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,8043a94ae0fb8c0d,0.0,False,24115.4,0.0,False,63.0,24115.4,24114.6,3,24115.1,24122.6,24188.3,24076.85,24090.85,,,10.81,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142803_000,2026-08-28T14:28:03+05:30,2026-08-28T14:28:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,f925c4ea8956dc81,0.0,False,24115.75,0.0,False,61.9,24116.8,24114.85,3,24115.6,24122.6,24188.3,24076.85,24090.85,,,10.81,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_142903_003,2026-08-28T14:29:03+05:30,2026-08-28T14:29:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,1a1fe37be9ea86c5,0.0,False,24118.0,0.0,False,60.9,24118.4,24115.85,3,24118.0,24122.6,24188.3,24076.85,24090.85,,,10.85,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143002_999,2026-08-28T14:30:02+05:30,2026-08-28T14:30:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,25f61ab866e913bc,0.0,False,24119.75,0.0,False,60.0,24119.75,24118.0,4,24119.75,24122.6,24188.3,24076.85,24090.85,,,10.9,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143103_000,2026-08-28T14:31:03+05:30,2026-08-28T14:31:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,7473eb1c30bdbebb,0.0,False,24121.25,0.0,False,58.9,24121.4,24121.25,3,24121.05,24122.6,24188.3,24076.85,24090.85,,,10.89,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143203_000,2026-08-28T14:32:03+05:30,2026-08-28T14:32:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ad2039279de6cbe2,0.0,False,24117.75,0.0,False,57.9,24121.4,24117.75,3,24117.75,24122.6,24188.3,24076.85,24090.85,,,10.88,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143303_000,2026-08-28T14:33:03+05:30,2026-08-28T14:33:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ae88532e7f611a0e,0.0,False,24116.0,0.0,False,56.9,24116.75,24116.0,3,24115.85,24122.6,24188.3,24076.85,24090.85,,,10.91,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143403_000,2026-08-28T14:34:03+05:30,2026-08-28T14:34:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,0fd3f00eff95833d,0.0,False,24118.1,0.0,False,55.9,24118.1,24114.3,3,24118.1,24122.6,24188.3,24076.85,24090.85,,,10.92,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143503_003,2026-08-28T14:35:03+05:30,2026-08-28T14:35:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,48df48f46fb94627,0.0,False,24121.55,0.0,False,54.9,24122.15,24118.8,3,24120.5,24122.6,24188.3,24076.85,24090.85,,,10.81,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143603_000,2026-08-28T14:36:03+05:30,2026-08-28T14:36:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,cc5b167ad242d302,0.0,False,24117.1,0.0,False,53.9,24119.1,24117.1,3,24117.1,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143703_000,2026-08-28T14:37:03+05:30,2026-08-28T14:37:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ca94a89094a21393,0.0,False,24119.7,0.0,False,52.9,24120.0,24119.65,3,24119.05,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143803_000,2026-08-28T14:38:03+05:30,2026-08-28T14:38:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,accc1031dc48ee83,0.0,False,24121.15,0.0,False,51.9,24121.25,24120.25,3,24120.9,24122.6,24188.3,24076.85,24090.85,,,10.77,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_143903_000,2026-08-28T14:39:03+05:30,2026-08-28T14:39:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a13c7d9553f970ab,0.0,False,24121.05,0.0,False,50.9,24121.05,24119.55,3,24120.9,24122.6,24188.3,24076.85,24090.85,,,10.75,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144003_000,2026-08-28T14:40:03+05:30,2026-08-28T14:40:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b8f04b10550c1e06,0.0,False,24119.3,0.0,False,49.9,24119.45,24119.1,3,24119.3,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144103_000,2026-08-28T14:41:03+05:30,2026-08-28T14:41:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,48e4e3930fc0ada4,0.0,False,24118.55,0.0,False,48.9,24118.55,24117.6,3,24118.9,24122.6,24188.3,24076.85,24090.85,,,10.87,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144203_000,2026-08-28T14:42:03+05:30,2026-08-28T14:42:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,1445e7352e6fc62d,0.0,False,24115.6,0.0,False,47.9,24116.4,24115.6,3,24115.7,24122.6,24188.3,24076.85,24090.85,,,10.9,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144302_999,2026-08-28T14:43:02+05:30,2026-08-28T14:43:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,2daf2b828ab4e4bc,0.0,False,24116.65,0.0,False,47.0,24116.65,24114.2,4,24116.65,24122.6,24188.3,24076.85,24090.85,,,10.87,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144403_000,2026-08-28T14:44:03+05:30,2026-08-28T14:44:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e6684456cd737acc,0.0,False,24119.9,0.0,False,45.9,24119.9,24116.95,3,24119.9,24122.6,24188.3,24076.85,24090.85,,,10.89,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144503_000,2026-08-28T14:45:03+05:30,2026-08-28T14:45:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,2c25b12be52f17bd,0.0,False,24118.6,0.0,False,44.9,24119.15,24118.35,3,24118.6,24122.6,24188.3,24076.85,24090.85,,,10.92,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144603_000,2026-08-28T14:46:03+05:30,2026-08-28T14:46:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,c39436f4b2b66d63,0.0,False,24116.25,0.0,False,43.9,24118.4,24116.25,3,24116.6,24122.6,24188.3,24076.85,24090.85,,,10.91,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144703_000,2026-08-28T14:47:03+05:30,2026-08-28T14:47:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,da0a7d1935ac69c5,0.0,False,24114.8,0.0,False,42.9,24116.8,24114.8,3,24114.55,24122.6,24188.3,24076.85,24090.85,,,10.9,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144803_000,2026-08-28T14:48:03+05:30,2026-08-28T14:48:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,d03ad24be94b06e3,0.0,False,24117.75,0.0,False,41.9,24117.75,24114.85,3,24117.9,24122.6,24188.3,24076.85,24090.85,,,10.94,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_144903_000,2026-08-28T14:49:03+05:30,2026-08-28T14:49:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,37c386b23fa7844e,0.0,False,24123.45,0.0,False,40.9,24123.45,24120.75,3,24123.45,24122.6,24188.3,24076.85,24090.85,,,10.87,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_145002_999,2026-08-28T14:50:02+05:30,2026-08-28T14:50:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,d57626eef5afc661,0.0,False,24128.8,0.0,False,40.0,24128.8,24123.45,4,24127.95,24122.6,24188.3,24076.85,24090.85,,,10.79,11.07,11.14,10.54,11.07,24150,24150,,,,,,,,,,,,,False
2.1.0,20260828_145103_000,2026-08-28T14:51:03+05:30,2026-08-28T14:51:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,69d03a78e5cfa209,0.0,False,24135.0,0.0,False,38.9,24135.0,24125.85,3,24135.0,24122.6,24188.3,24076.85,24090.85,,,10.79,11.07,11.14,10.54,11.07,24150,24150,,,,,,,,,,,,,False
2.1.0,20260828_145203_000,2026-08-28T14:52:03+05:30,2026-08-28T14:52:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,fac6f6cdbafdb728,0.0,False,24131.8,0.0,False,37.9,24135.8,24131.8,3,24131.8,24122.6,24188.3,24076.85,24090.85,,,10.82,11.07,11.14,10.54,11.07,24150,24150,,,,,,,,,,,,,False
2.1.0,20260828_145303_000,2026-08-28T14:53:03+05:30,2026-08-28T14:53:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a5274b220a9e1188,0.0,False,24135.7,0.0,False,36.9,24135.7,24132.9,3,24135.3,24122.6,24188.3,24076.85,24090.85,,,10.79,11.07,11.14,10.54,11.07,24150,24150,,,,,,,,,,,,,False
